DATA_OWNER,COUNTRY,LOCATION_NAME,REGION,AREA,AREA_NAME,ABC_SITE,TOP_TIER_SITE,SITE_PARENT_ID,SITE_PARENT_NAME,GEO_WATERBODY,SITE_ID,SITE_NAME,SHREVE_LINK_NO,DS_SHREVE_LINK_NO,ALTITUDE_M,CATCHMENT_AREA_US_KM2,DISTANCE_TO_SOURCE_KM,DISTANCE_TO_TIDAL_LIMIT_KM,SURVEY_ID,EVENT_DATE,EVENT_DATE_YEAR,SURVEY_RANKED_NGR,SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING,SURVEY_LENGTH,SURVEY_WIDTH,SURVEY_AREA,FISHED_WIDTH,FISHED_AREA,SURVEY_METHOD,SURVEY_STRATEGY,NO_OF_RUNS,SURVEY_SPECIES_ID,SPECIES_ID,SPECIES_NAME,LATIN_NAME,AGE_BAND,RUN_1,RUN_2,RUN_3,RUN_4,RUN_5,RUN_6,ALL_RUNS,SPCSNO,SPCSNO_SE,SPCSPV,SPCSPV_SE,SURVEY_STATUS,IS_THIRD_PARTY,IS_SPECIES_SELECTIVE,SURVEY_INSERT_DATE
Environment Agency,England,Anglian Northern (Kettering),Anglian,Northern,Lincolnshire and Northamptonshire,WELLAND CATCHMENT/TINWELL TO PEAKIRK/STAMFORD MEADOWS/,Welland Catchment,23196,Tinwell to Peakirk,GB105031050580,6213,Stamford Meadows,122,123,20.00,546.75,65.695,62.717,122311,13-05-2010,2010,TF0256006360,502560,306360,125.00,15.00,1875,15.00,1875,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,471568,111,Brown / sea trout,Salmo trutta,Age?,3,1,,,,,4,4,1,1,0,Completed,No,No,14-06-2010 13:41:30
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,RIVER SEVERN/SEVERN - DOWNSTREAM CONFL AVON/SEVERN - DOWNSTREAM CONF AVON (TRIBUTARIES)/CONE PILL/PLUSTERWINE (D/S BRIDGE / FORD)/,River Severn,3435,Cone Pill,GB109054026560,3957,Plusterwine (d/s bridge / ford),,,,,,,24949,22-06-1998,1998,ST6080099900,360800,199900,100.00,3.00,300,3.00,300,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,58156,111,Brown / sea trout,Salmo trutta,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,01-03-2002 15:54:37
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,"RIVER AIRE CATCHMENT/RIVER AIRE/HIRSTWOOD, U/S BRADFORD BECK/",River Aire catchment,4255,River Aire,GB104027063031,4244,"Hirstwood, u/s Bradford Beck",560,568,67.00,513.54,52.339,136.244,151046,24-07-2017,2017,SE1306138381,413061,438381,200.00,25.00,5000,25.00,5000,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,665972,111,Brown / sea trout,Salmo trutta,Age?,17,,,,,,17,,,,,Completed,No,No,27-07-2017 09:22:11
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,RIVER DON CATCHMENT/RIVER DON/SOUGHLEY FARM DON/BT/Q/001/,River Don catchment,3914,River Don,GB104027057500,4035,Soughley Farm DON/BT/Q/001,40,42,250.00,23.03,8.475,148.014,24323,02-10-1997,1997,SE1890002800,418900,402800,100.00,5.00,500,5.00,500,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,56959,111,Brown / sea trout,Salmo trutta,Age?,0,0,0,,,,0,0,0,0,0,Completed,No,No,20-02-2002 11:46:12
Environment Agency,England,Anglian Eastern (Norwich),Anglian,Eastern,Essex Norfolk and Suffolk,WENSUM CATCHMENT/WENSUM/WENSUM TRIBS AND HWS/WENDLING BECK (WHITEWATER)/D/S BEETLEY BRIDGE/,Wensum catchment,7170,Wendling Beck (Whitewater),GB105034051020,1471,D/S Beetley Bridge,,,,,,,17369,19-05-1994,1994,TF9780017000,597800,317000,1.00,1260.00,1260,1260.00,1260,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,46250,111,Brown / sea trout,Salmo trutta,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,03-10-2001 12:19:08
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,RIVER SEVERN/SEVERN - DOWNSTREAM CONFL AVON/SEVERN - DOWNSTREAM CONF AVON (TRIBUTARIES)/RIVER LEADON/RUDFORD/,River Severn,3405,River Leadon,GB109054032510,3520,Rudford,,,,,,,23087,25-07-2001,2001,SO7772022470,377720,222470,100.00,5.00,500,5.00,500,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,54175,111,Brown / sea trout,Salmo trutta,Age?,1,0,,,,,1,1,0,1,0,Completed,No,No,29-01-2002 10:05:39
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,RIVER DEARNE CATCHMENT/RIVER DEARNE/STAR PAPER MILL WEIR/,River Dearne catchment,3913,River Dearne,GB104027063171,28796,Star Paper Mill Weir,67,68,39.00,117.65,22.759,110.399,24090,05-08-1994,1994,SE3500007200,435000,407200,100.00,8.00,800,8.00,800,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,56382,111,Brown / sea trout,Salmo trutta,Age?,0,,,,,,0,,,,,Completed,No,No,15-02-2002 15:47:50
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,RIVER SEVERN/SEVERN - DOWNSTREAM CONFL AVON/SEVERN - DOWNSTREAM CONF AVON (TRIBUTARIES)/CONE PILL/PLUSTERWINE (D/S BRIDGE / FORD)/,River Severn,3435,Cone Pill,GB109054026560,3957,Plusterwine (d/s bridge / ford),,,,,,,24165,09-01-2001,2001,ST6080099900,360800,199900,100.00,5.00,500,5.00,500,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,56705,111,Brown / sea trout,Salmo trutta,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,18-02-2002 17:02:14
Environment Agency,England,Midlands East,Midlands,East,Derbyshire Nottinghamshire and Leicestershire,TRENT/DERWENT/NOE/PEAKSHOLE WATER/HOPE/,TRENT,3576,PEAKSHOLE WATER,GB104028057860,3577,Hope,1,13,162.00,0.59,4.978,260.063,23424,17-11-1999,1999,SK1713383349,417133,383349,100.00,5.00,500,5.00,500,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,54661,154,Grayling,Thymallus thymallus,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,06-02-2002 13:27:46
Environment Agency,England,Midlands East,Midlands,East,Derbyshire Nottinghamshire and Leicestershire,TRENT/DERWENT/NOE/PEAKSHOLE WATER/HOPE/,TRENT,3576,PEAKSHOLE WATER,GB104028057860,3577,Hope,1,13,162.00,0.59,4.978,260.063,23424,17-11-1999,1999,SK1713383349,417133,383349,100.00,5.00,500,5.00,500,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,54661,154,Grayling,Thymallus thymallus,Age?,34,8,,,,,42,43,2,1,0,Completed,No,No,06-02-2002 13:27:46
Environment Agency,England,Southern Solent and South Downs,South East,Solent and South Downs,Solent and South Downs,WESTERN ROTHER/WESTERN ROTHER TRIBUTARIES/HARTING STREAM/DISMANTLED RAILWAY/,Western Rother,3377,Harting Stream,,48285,Dismantled railway,,,,,,,22223,20-09-2001,2001,SU7996522256,479965,122256,150.00,3.57,536,3.57,536,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,53063,114,Rainbow trout,Oncorhynchus mykiss,1+,0,,,,,,0,,,,,Completed,No,No,03-01-2002 14:10:10
Environment Agency,England,Thames North East,South East,North East Thames,Hertfordshire and North London,COLNE/SPRINGWELL LANE/,Colne,8105,Colne,GB106039023090,8109,Springwell Lane,106,108,42.00,706.91,44.222,97.820,150795,05-07-2017,2017,TQ0434693241,504346,193241,114.30,9.80,1120,9.80,1120,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,664450,111,Brown / sea trout,Salmo trutta,0+,0,0,0,,,,0,0,0,0,0,Completed,No,No,10-07-2017 13:55:54
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/RIVER ALWIN/,River Coquet,10695,River Coquet,GB103022076770,3482,River Alwin,51,52,201.00,24.70,7.839,66.708,22904,25-07-2001,2001,NT9250008300,392500,608300,30.00,5.30,159,5.30,159,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,53964,111,Brown / sea trout,Salmo trutta,1+,19,23,15,,,,57,113,58,0,0,Completed,No,No,23-01-2002 14:08:13
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/RIVER ALWIN/,River Coquet,10695,River Coquet,GB103022076770,3482,River Alwin,51,52,201.00,24.70,7.839,66.708,22904,25-07-2001,2001,NT9250008300,392500,608300,30.00,5.30,159,5.30,159,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,53963,118,Atlantic salmon,Salmo salar,>1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,23-01-2002 14:08:13
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/RIVER ALWIN/,River Coquet,10695,River Coquet,GB103022076770,3482,River Alwin,51,52,201.00,24.70,7.839,66.708,22904,25-07-2001,2001,NT9250008300,392500,608300,30.00,5.30,159,5.30,159,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,53963,118,Atlantic salmon,Salmo salar,Age?,0,31,12,,,,43,217,512,0,0,Completed,No,No,23-01-2002 14:08:13
Environment Agency,England,Anglian Northern (Manby),Anglian,Northern,Lincolnshire and Northamptonshire,WITHAM CATCHMENT/BAIN SUBCATCHMENT/R.BAIN/DONINGTON ON BAIN BRIDGE/,Witham Catchment,7257,R.Bain,GB105030062300,5836,Donington On Bain Bridge,8,9,67.00,48.55,10.946,65.746,53375,24-04-1997,1997,TF2340083400,523400,383400,138.00,1.30,179,1.30,179,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,162979,111,Brown / sea trout,Salmo trutta,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,14-08-2002 12:01:19
Environment Agency,England,Southern Solent and South Downs,South East,Solent and South Downs,Solent and South Downs,ADUR/ADUR TRIBUTARIES/CHESS STREAM/PARK FARM/,Adur,5637,Chess Stream,GB107041012110,19693,Park Farm,12,18,9.00,20.95,8.796,22.689,52041,24-07-1997,1997,TQ2270017100,522700,117100,75.00,2.00,150,2.00,150,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,152764,111,Brown / sea trout,Salmo trutta,0+,0,0,0,,,,0,0,0,0,0,Completed,No,No,10-07-2002 12:09:27
Environment Agency,England,Anglian Eastern (Norwich),Anglian,Eastern,Essex Norfolk and Suffolk,WENSUM CATCHMENT/TUD/D/S A47 HONINGHAM/,Wensum catchment,7162,Tud,GB105034051000,1709,D/S A47 Honingham,6,125,22.00,52.82,16.507,67.133,17169,19-06-1995,1995,TG1090011700,610900,311700,1.00,600.00,600,600.00,600,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,44898,111,Brown / sea trout,Salmo trutta,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,03-10-2001 12:19:16
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER WEAR/ROOKHOPE BURN/ROOKHOPE BURN AT FOOTBRIDGE/,River Wear,56003,Rookhope Burn,GB103024077530,10795,Rookhope Burn at footbridge,48,48,226.00,29.39,14.225,101.752,83888,17-08-2004,2004,NY9430041600,394300,541600,30.00,7.40,222,7.40,222,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,286215,111,Brown / sea trout,Salmo trutta,1+,8,4,4,,,,16,18,4,0,0,Completed,No,No,14-01-2005 13:54:08
Environment Agency,England,Thames South East (Provincial),South East,West Thames,West Thames,RIVER LODDON/ARBORFIELD/ARBORFIELD MILL STREAM/,River Loddon,30492,Arborfield,GB106039023160,29383,Arborfield Mill Stream,119,121,40.00,550.48,38.527,147.310,84606,29-04-2005,2005,SU7495968288,474959,168288,85.00,7.37,626,7.37,626,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,290726,111,Brown / sea trout,Salmo trutta,1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,31-05-2005 13:45:47
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,RIVER AIRE CATCHMENT/RIVER AIRE TRIBUTARIES/MALHAM BECK/LISTERS ARMS/,River Aire catchment,24095,Malham Beck,,68703,Listers Arms,,,,,,,151807,25-09-2017,2017,SD9009362882,390093,462882,46.00,5.40,248,5.40,248,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,670637,111,Brown / sea trout,Salmo trutta,1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,03-10-2017 15:43:35
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,RIVER AIRE CATCHMENT/RIVER AIRE TRIBUTARIES/MALHAM BECK/LISTERS ARMS/,River Aire catchment,24095,Malham Beck,,68703,Listers Arms,,,,,,,151807,25-09-2017,2017,SD9009362882,390093,462882,46.00,5.40,248,5.40,248,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,670637,111,Brown / sea trout,Salmo trutta,Age?,13,2,1,,,,16,16,0,1,0,Completed,No,No,03-10-2017 15:43:35
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER RIBBLE/RIVER DOUGLAS/RIVER YARROW/D/S M6/,River Ribble,4010,River Yarrow,GB112070064952,4042,D/S M6,12,12,23.00,35.11,15.480,24.948,83308,01-07-2004,2004,SD5439717856,354397,417856,75.00,9.42,707,9.42,707,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,283853,111,Brown / sea trout,Salmo trutta,Age?,2,3,0,,,,5,5,1,1,0,Completed,No,No,02-12-2004 11:16:35
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER TYNE/NORTH TYNE/DURTREES BURN SHITTLEHAUGH/,River Tyne,10692,North Tyne,GB103023075320,13982,Durtrees Burn Shittlehaugh,33,260,153.00,23.62,9.646,106.887,83806,10-10-2004,2004,NY8622594842,386225,594842,30.00,5.00,150,5.00,150,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,285958,111,Brown / sea trout,Salmo trutta,>1+,0,,,,,,0,,,,,Completed,No,No,11-01-2005 10:38:26
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,WYE/LUGG/D/S HAMPTON COURT WEIR/,Wye,9541,Lugg,GB109055036790,14246,D/S Hampton Court Weir,,,,,,,84262,30-09-1998,1998,SO5150052500,351500,252500,160.00,24.00,3840,24.00,3840,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,288338,111,Brown / sea trout,Salmo trutta,>1+,1,0,,,,,1,1,0,1,0,Completed,No,No,15-03-2005 13:19:12
Environment Agency,England,Thames South East (Provincial),South East,West Thames,West Thames,RIVER LODDON/LODGE FARM/,River Loddon,5001,River Loddon,GB106039017080,5103,Lodge Farm,6,7,65.00,41.91,6.858,169.844,83135,12-11-2004,2004,SU6745054570,467450,154570,106.00,4.69,497,4.69,497,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,283066,114,Rainbow trout,Oncorhynchus mykiss,Age?,1,0,0,,,,1,1,0,1,0,Completed,No,No,19-11-2004 09:37:25
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/RIVER ALWIN/,River Coquet,10695,River Coquet,GB103022076770,3482,River Alwin,51,52,201.00,24.70,7.839,66.708,86617,05-07-2005,2005,NT9250008300,392500,608300,30.00,5.00,150,5.00,150,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,301262,111,Brown / sea trout,Salmo trutta,0+,29,28,18,,,,75,126,39,0,0,Completed,No,No,05-10-2005 13:49:39
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/RIVER ALWIN/,River Coquet,10695,River Coquet,GB103022076770,3482,River Alwin,51,52,201.00,24.70,7.839,66.708,86617,05-07-2005,2005,NT9250008300,392500,608300,30.00,5.00,150,5.00,150,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,301261,118,Atlantic salmon,Salmo salar,1+,5,2,2,,,,9,9,1,1,0,Completed,No,No,05-10-2005 13:49:39
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/RIVER ALWIN/,River Coquet,10695,River Coquet,GB103022076770,3482,River Alwin,51,52,201.00,24.70,7.839,66.708,86617,05-07-2005,2005,NT9250008300,392500,608300,30.00,5.00,150,5.00,150,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,301261,118,Atlantic salmon,Salmo salar,Age?,0,0,0,,,,0,0,0,0,0,Completed,No,No,05-10-2005 13:49:39
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,WYE/LUGG/HINDWELL BROOK / SUMMERGIL BROOK/U/S COMBE BRIDGE/,Wye,9544,Hindwell Brook / Summergil Brook,GB109055041930,13178,U/s Combe Bridge,,,,,,,88737,14-04-1998,1998,SO3460063400,334600,263400,33.00,6.00,198,6.00,198,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,310459,154,Grayling,Thymallus thymallus,0+,0,,,,,,0,,,,,Completed,No,No,13-01-2006 16:01:07
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,TAMAR/LYD/THRUSHEL/WOLF/MAIN WOLF/REXON/,Tamar,10650,Main Wolf,GB108047008020,10651,Rexon,30,33,77.00,33.71,12.368,65.099,86833,25-08-2005,2005,SX4095788335,240957,88335,58.20,6.90,402,6.90,402,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,302203,111,Brown / sea trout,Salmo trutta,>1+,6,1,1,,,,8,8,1,1,0,Completed,No,No,12-10-2005 14:20:39
Environment Agency,England,North West South,North West,South,Greater Manchester Merseyside and Cheshire,WEAVER/WINCHAM BROOK/PEOVER EYE/WNPE05/,Weaver,5779,Peover Eye,GB112068060390,5780,WNPE05,22,23,66.00,42.99,12.005,44.611,86020,30-08-2005,2005,SJ8115573914,381155,373914,50.00,5.00,250,5.00,250,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,297993,111,Brown / sea trout,Salmo trutta,>1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,12-09-2005 11:05:31
Environment Agency,England,South West Devon and Cornwall (Devon),South West,Devon and Cornwall,Devon and Cornwall,DART/WEST DART/CHERRY BROOK/LR CHERRY BROOK BRIDGE (SP)/,Dart,9024,Cherry Brook,GB108046008380,9296,Lr Cherry Brook Bridge (Sp),9,26,308.00,11.39,7.094,56.230,152903,09-07-2018,2018,SX6317074760,263170,74760,68.00,5.06,344,5.06,344,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,677833,111,Brown / sea trout,Salmo trutta,0+,71,,,,,,71,,,,,Completed,No,No,26-07-2018 11:56:54
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER RIBBLE/RIVER DOUGLAS/RIVER YARROW/CHARNOCK BACK LANE (M61 BRIDGE)/,River Ribble,4010,River Yarrow,GB112070064951,11071,Charnock Back Lane (M61 bridge),6,7,80.00,6.39,4.847,35.581,88243,02-09-2005,2005,SD6038416307,360384,416307,75.00,7.20,540,7.20,540,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,308592,111,Brown / sea trout,Salmo trutta,Age?,6,1,0,,,,7,7,0,1,0,Completed,No,No,13-12-2005 10:45:43
Environment Agency,England,North West North (North),North West,North,Cumbria and Lancashire,RIVER LEVEN/300.00 LOW WOOD LEVDP19/,River Leven,5543,River Leven,GB112073071420,10335,300.00 Low Wood LEVDP19,389,390,4.00,254.41,40.195,10.581,86124,25-07-2005,2005,SD3454283663,334542,483663,20.00,31.00,620,8.90,178,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE (PART WIDTH),2,298509,111,Brown / sea trout,Salmo trutta,0+,8,4,,,,,12,13,3,1,0,Completed,No,No,15-09-2005 13:50:45
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER WYRE/MARSHAW WYRE/WELL BROOK FARM/,River Wyre,16773,Marshaw Wyre,GB112072066230,31110,Well Brook Farm,,,,,,,113886,02-06-1992,1992,SD5839353522,358393,453522,50.00,4.00,200,4.00,200,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,429132,111,Brown / sea trout,Salmo trutta,>1+,0,,,,,,0,,,,,Completed,No,No,04-09-2008 09:33:15
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/RIVER WENNING/RIVER ROEBURN/WINDER WOOD/,River Lune,10151,River Roeburn,GB112072066020,30979,Winder Wood,,,,,,,113739,06-07-1984,1984,SD5999263726,359992,463726,32.00,5.00,160,5.00,160,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,428545,111,Brown / sea trout,Salmo trutta,Age?,20,6,,,,,26,27,2,1,0,Completed,No,No,02-09-2008 14:37:09
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/FLEETHOLME/,River Lune,8128,River Lune,GB112072071720,8358,Fleetholme,,,127.00,,26.052,66.623,113239,21-07-1982,1982,SD6247096830,362470,496830,39.00,25.00,975,25.00,975,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,426955,118,Atlantic salmon,Salmo salar,Age?,1,0,,,,,1,1,0,1,0,Completed,No,No,20-08-2008 08:46:55
Environment Agency,England,South West Devon and Cornwall (Devon),South West,Devon and Cornwall,Devon and Cornwall,DART/MAIN DART (BELOW DARTMEET)/WEBBURN/EAST WEBBURN/U/S DUNSTONE BRIDGE (TE)/,Dart,9028,East Webburn,GB108046008390,10921,U/s Dunstone Bridge (Te),7,8,231.00,12.29,5.733,44.883,113353,20-08-2008,2008,SX7180076040,271800,76040,50.00,6.17,309,6.17,309,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,427325,111,Brown / sea trout,Salmo trutta,>1+,0,,,,,,0,,,,,Completed,No,No,20-08-2008 14:58:45
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/FLEETHOLME/,River Lune,8128,River Lune,GB112072071720,8358,Fleetholme,,,127.00,,26.052,66.623,113402,24-06-1981,1981,SD6247096830,362470,496830,31.00,28.00,868,28.00,868,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,427484,118,Atlantic salmon,Salmo salar,0+,10,0,8,,,,18,25,11,0,0,Completed,No,No,26-08-2008 13:35:34
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/FLEETHOLME/,River Lune,8128,River Lune,GB112072071720,8358,Fleetholme,,,127.00,,26.052,66.623,113402,24-06-1981,1981,SD6247096830,362470,496830,31.00,28.00,868,28.00,868,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,427484,118,Atlantic salmon,Salmo salar,>1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,26-08-2008 13:35:34
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/RIVER GRETA/BURTON IN LONSDALE/,River Lune,8154,River Greta,GB112072071610,31094,Burton in Lonsdale,,,,,,,114054,28-07-1982,1982,SD6550472022,365504,472022,34.00,11.00,374,11.00,374,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,429637,118,Atlantic salmon,Salmo salar,0+,43,16,4,,,,63,64,2,1,0,Completed,No,No,05-09-2008 13:22:06
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/LECK BECK/NETHER BURROW/,River Lune,8141,Leck Beck,GB112072071690,8142,Nether Burrow,29,884,37.00,27.20,13.182,38.589,113416,06-07-1984,1984,SD6144275564,361442,475564,30.00,4.00,120,4.00,120,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,427519,118,Atlantic salmon,Salmo salar,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,26-08-2008 15:17:02
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/FLEETHOLME/,River Lune,8128,River Lune,GB112072071720,8358,Fleetholme,,,127.00,,26.052,66.623,113432,29-06-1984,1984,SD6247096830,362470,496830,35.00,20.00,700,20.00,700,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,427549,111,Brown / sea trout,Salmo trutta,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,27-08-2008 09:31:40
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER RIBBLE/RATHMELL BECK/ROAD BRIDGE/,River Ribble,7562,Rathmell Beck,GB112071065590,11377,Road Bridge,11,210,133.00,11.96,7.548,88.637,112258,07-09-1998,1998,SD8050759359,380507,459359,42.00,1.00,42,1.00,42,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,423352,111,Brown / sea trout,Salmo trutta,>1+,0,,,,,,0,,,,,Completed,No,No,04-08-2008 12:57:01
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,FOWEY/ST NEOT/PENGELLY/,Fowey,8416,St Neot,GB108048007640,12211,Pengelly,12,42,71.00,24.40,13.315,26.630,118222,02-08-1978,1978,SX1850065600,218500,65600,37.50,5.21,195,5.21,195,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,449267,111,Brown / sea trout,Salmo trutta,Age?,23,2,2,,,,27,27,0,1,0,Completed,No,No,30-07-2009 14:45:00
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,FOWEY/ST NEOT/PENGELLY/,Fowey,8416,St Neot,GB108048007640,12211,Pengelly,12,42,71.00,24.40,13.315,26.630,118222,02-08-1978,1978,SX1850065600,218500,65600,37.50,5.21,195,5.21,195,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,449266,118,Atlantic salmon,Salmo salar,>1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,30-07-2009 14:45:00
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,FOWEY/ST NEOT/PENGELLY/,Fowey,8416,St Neot,GB108048007640,12211,Pengelly,12,42,71.00,24.40,13.315,26.630,118222,02-08-1978,1978,SX1850065600,218500,65600,37.50,5.21,195,5.21,195,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,449266,118,Atlantic salmon,Salmo salar,Age?,15,7,1,,,,23,23,1,1,0,Completed,No,No,30-07-2009 14:45:00
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/MIDDLETON HALL/,River Lune,8128,River Lune,GB112072071690,8167,Middleton Hall,,,,,,,113000,19-06-1985,1985,SD6228287808,362282,487808,50.00,28.00,1400,28.00,1400,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,426218,111,Brown / sea trout,Salmo trutta,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,18-08-2008 11:22:35
